SURVEY,CASE,YOB,age,HHINC,FAML1,IEXP,GEN,PINT1,PINT2,PINT3,WINT1,WINT2,WINT3,MINT1,MINT2,MINT3,RINT1,RINT2,RINT3,UATT1,UATT2,UATT3,UATT4,UATT5,TRST1,TRST2,TRST3,TRST4,PRSK1,PRSK2,PRSK3,PRSK4,ASEC1,ASEC2,ASEC3,ASEC4,NSEC1,NSEC2,NSEC3,CSEC1,CSEC2,CSEC3,CSEC4,PSEC1,PSEC2,PSEC3,PSEC4,DSEC1,DSEC2,DSEC3,PREP1,PREP2,PREP3,PREP4,PSZE1,PSZE2,PSZE3,PEOU1,PEOU2,PEOU3,PUSE1,PUSE2,PUSE3,PINV1,PINV2,PINV3,PTPS1,PTPS2,PTPS3,GPSS1,GPSS2,GPSS3,PPSS1,PPSS2,PPSS3,PINN1,PINN2,PINN3,SEFF1,SEFF2,SEFF3,PIPC1,PIPC2,PIPC3,PSEC_FS,ASEC_FS,NSEC_FS,PINN_FS,PINT_FS,PINV_FS,PIPC_FS,PPSS_FS,PREP_FS,PEOU_PS,PUSE_FS,RISK_FS,SEC_FS,SEFF_FS,TRUST_FS,UATT_FS,SECPUSE,SECPREP,SECRISK,SECTRUST,SECPEOU,SECUATT,SEFFPPSS,SEFFPREP,SEFFPINV,SEFFSEC,PINNPPSS,PINNPREP,PINNPINV,PINNSEC,PIPCPPSS,PIPCPREP,PIPCPINV,PIPCSEC,PREPTRUST,fs_FAML,fs_INN,fs_IPC,fs_PINV,fs_PPSS,fs_REP,fs_ASEC,fs_CSEC,fs_DSEC,fs_NSEC,fs_PSEC,fs_SEC,fs_TRUST,fs_PINT,fs_RINT,fs_WOM,ms_ASEC,ms_CSEC,ms_DSEC,ms_NSEC,ms_PSEC
2,276,1957,50,18000,7,3,2,7,7,7,7,7,7,1,1,1,7,7,7,6,6,6,6,6,7,7,7,7,1,1,2,1,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,4,4,4,7,7,7,7,7,7,4,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,4,1,1,4,7,4,1.408560175,1.131406175,-0.64102948,-2.1653,1.013,1.0811,0.2276,0.9719,0.8555,0.730204588,0.907140278,-0.7789,1.2012,-1.7875,1.1371,0.3018,1.286470374,1.304992519,-0.79128858,1.329210095,0.942749977,0.152873962,-2.075692512,-1.500878307,-1.909721623,-2.332420531,-1.852832681,-1.555292827,-2.083940687,-2.495923195,0.379804331,0.285077203,0.226128159,0.245244007,1.206481263,0.863,-2.3035,0.233,1.07,1.0415,0.6878,1.1622,1.4001,-1.0534,-0.6936,1.3874,0.618,1.1023,1.0107,0.7253,0.9464,7.0000,7.0000,4.0000,4.0000,7.0000
2,277,1980,27,1,6,6,2,5,4,4,7,7,7,4,4,4,7,7,7,7,4,7,7,7,4,4,1,4,1,1,1,1,7,7,7,7,4,4,4,7,7,7,5,7,6,7,4,6,4,4,7,4,4,1,7,7,6,7,5,6,1,7,7,6,5,5,7,7,7,7,7,7,7,7,7,2,2,2,4,4,4,2,7,7,0.671708451,1.105605301,-0.650607547,-1.538,-0.6195,-0.2595,1.0648,0.9719,-1.5669,-0.185096237,0.907140278,-0.9806,0.8404,-0.6241,-1.7773,0.592,0.871986094,-3.188299627,-0.617818039,-2.448577913,-1.159964427,0.365002712,-0.591607101,-0.246910243,-0.261653465,-0.721868311,-1.253124263,1.611895411,0.138894074,-1.327067745,1.578198849,-2.385873481,-0.484720959,0.954793945,0.651248542,0.196,-1.6453,1.1142,-0.2833,1.0415,-1.0988,1.1622,1.0381,-0.5097,-0.6936,0.5957,0.4771,-1.9233,-0.6182,0.7253,0.9464,7.0000,6.5000,4.6667,4.0000,6.0000
2,278,1962,45,40000,4,4,2,4,4,4,5,5,6,2,2,2,7,7,7,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,-0.899052061,-1.275785813,-0.451515903,-0.2835,-0.8077,-1.3475,-0.889,-2.2446,-0.7871,-1.060037363,-1.587329059,1.2828,-1.1871,-0.6241,-1.7555,-1.2851,0.034458587,-0.555992625,-0.78322713,0.579333949,-0.570978624,-0.14951246,-0.613311553,-0.3077954,0.033779977,-0.007978481,-1.373036748,-0.390234527,-0.36826015,-0.251147516,-0.219102381,-0.062387616,0.321180225,0.339919206,-0.159480196,-1.1378,-0.3287,-1.0408,-1.3997,-0.8105,-0.9321,-1.2325,-0.9882,-1.0534,-0.4426,-0.944,-1.1648,-1.1413,-0.8089,0.7253,-0.2624,4.0000,3.0000,4.0000,2.6667,4.0000
2,279,1978,29,60000,5,5,1,3,3,3,3,3,3,2,2,2,6,6,6,5,5,5,5,5,4,5,5,5,3,3,3,3,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,7,6,6,6,6,6,6,6,6,6,3,5,5,5,5,5,7,7,7,6,6,6,6,6,6,5,5,6,6,6,6,4,7,7,-0.894468706,-0.468122409,-0.681302638,0.5491,-1.4146,-0.5379,1.0648,0.2776,0.2148,-0.164916388,-0.75583928,0.5283,-0.7683,0.5776,-0.51,-0.4917,-0.678099343,-0.727570554,0.208361957,-0.647819561,-0.663955175,-0.750141387,0.102310173,-0.056063653,-0.805293669,-0.989835924,-0.120663018,-0.168394373,-0.847602164,-1.006437589,0.43740817,0.216833695,-0.854329404,-1.07757984,-0.664246158,-0.4709,0.5587,1.1142,-0.5764,0.2609,0.0922,-0.4343,-0.9206,-0.4874,-0.6936,-0.944,-0.8397,-0.4642,-1.4155,0.0786,-1.9869,5.0000,4.2500,4.6667,4.0000,4.0000
2,281,1951,56,90000,6,7,2,7,7,7,7,7,7,1,1,1,7,7,7,5,5,5,5,5,5,5,6,6,1,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,0,6,7,7,7,7,6,5,5,6,6,0,2,6,6,6,6,4,5,5,5,6,6,6,6,6,6,6,5,6,6,6,5,3,6,4,0.45303789,0.314003303,0.710291834,0.7938,1.013,-0.1972,-0.1446,0.2776,0.8555,-0.128684073,0.075650499,-0.7567,0.4801,0.3788,0.115,-0.4917,-0.430967221,0.583601898,-0.070121784,-0.466495784,-0.955246191,-1.065247783,-0.013261216,0.481884144,-0.453676961,-0.039345428,-0.056621276,0.635062647,-0.615469931,0.033596468,-0.454078762,-0.100678393,-0.400220405,-0.311767127,0.142805504,0.196,0.7914,-0.1916,-0.2184,0.2609,0.6878,0.364,0.5415,0.3701,0.7125,0.4189,0.5033,0.1012,1.0107,0.7253,0.9464,6.0000,6.0000,4.0000,6.0000,5.7500
2,283,1932,75,15000,7,6,2,7,7,7,7,7,7,1,1,1,7,7,7,7,7,7,7,7,6,6,6,6,2,2,1,2,4,4,0,4,4,4,4,5,5,5,4,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,0,4,2,1,3,5,5,5,2,7,5,0.260945884,-1.082672635,-0.670883931,-1.51,1.013,1.0811,0.5067,-0.7219,0.8555,0.730204588,0.907140278,-0.4278,-0.5654,-0.0232,0.3979,1.0952,-0.742986191,-0.462319465,0.764212025,-0.953756537,-0.139434498,-0.804682407,-0.854305936,0.113943182,0.037535702,-0.522191579,0.15638504,-1.0702332,-1.437321801,0.521375372,-1.058422813,0.574342079,0.582488591,-0.612171874,0.437212971,0.863,-1.6125,0.5267,1.07,0.2275,0.6878,-1.0068,-0.4981,1.4397,-0.6936,0.216,-0.1283,0.3383,1.0107,0.7253,0.9464,3.0000,4.7500,7.0000,4.0000,5.5000
2,284,1954,53,50000,2,2,1,5,5,5,6,6,5,2,2,2,6,6,6,6,6,6,6,5,5,5,5,4,5,4,4,3,5,5,6,6,5,5,5,4,4,4,4,4,4,5,5,5,5,4,3,4,4,3,4,3,3,4,4,4,7,6,6,6,5,5,6,6,5,6,6,6,5,6,6,5,3,2,2,1,2,5,6,7,-0.475658498,-0.143481221,0.064260919,-0.6269,-0.2008,-0.2595,0.6926,-0.1334,-1.9557,-1.955158338,-1.113658997,1.2141,-0.2939,-2.0147,-0.5651,0.1581,-1.027664401,-1.797562458,0.19872871,-0.759009567,-2.447739463,-0.694825631,-0.835947275,2.419918331,0.067780136,-0.016619356,-0.455872742,0.158829943,-0.183496421,-0.181056834,-0.359284023,-2.293259437,-0.460982003,-0.439861345,-1.09730139,-2.4716,-0.7509,0.6896,-0.2833,-0.151,-1.9564,-0.0362,-1.1757,-0.5165,0.0094,-0.5437,-0.6155,-0.7082,-0.2024,0.0786,-0.0447,5.5000,4.0000,4.6667,5.0000,4.5000
2,285,1960,47,40000,7,5,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,1,1,1,1,1,1,1,1,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,7,7,1.384991417,-3.688618849,-0.730975558,1.5984,1.013,1.0811,1.0648,0.9719,0.8555,0.730204588,0.907140278,-0.9806,-1.4874,-0.0232,0.6218,1.0952,-1.802172738,-1.384691054,2.138914862,-1.843457005,-0.704233595,-2.035083848,0.174927989,0.113943182,0.037535702,-0.75158196,1.745322226,1.230635631,1.629899542,-3.219736279,1.578198849,1.152768189,1.295081771,-1.986064946,0.670220507,0.863,1.646,1.1142,1.07,1.0415,0.6878,-3.6272,1.4001,1.4397,-0.6936,1.3874,-0.0193,0.6208,1.0107,0.7253,0.9464,1.0000,7.0000,7.0000,4.0000,7.0000
2,286,1968,39,82000,4,5,1,3,3,5,4,3,5,5,4,3,2,3,4,5,5,4,4,3,3,3,3,3,4,5,6,7,6,5,4,3,3,4,6,5,5,5,7,5,6,4,4,3,3,4,5,6,7,7,5,4,4,4,4,5,5,7,5,4,4,5,3,5,4,4,3,3,3,5,4,5,6,5,5,4,3,3,3,3,-0.40324768,-0.709079072,-0.529795061,0.5211,-0.9838,-1.1131,-1.5403,-1.3112,0.2608,-1.675054676,-0.641064935,2.5315,-0.6513,-0.6098,-1.8195,-1.0734,-0.745396201,-0.675632583,-0.956276811,-0.190689737,-1.548914388,-0.728485414,-0.621419718,-0.385029008,-0.045462706,-0.20489159,-2.057979053,-0.127787725,-1.326145252,-0.89655469,0.045563531,-0.866694786,0.771892487,0.269915614,-1.237007396,-1.1378,0.5259,-1.7591,-1.1671,-1.4747,-0.0336,-0.8332,0.045,-1.5903,-0.4406,-0.3497,-0.7493,-1.9538,-0.9972,-1.7866,-1.2223,4.5000,5.5000,3.3333,4.3333,4.7500
2,287,1929,78,14000,7,4,2,7,7,6,7,7,6,1,1,1,1,7,6,6,6,7,6,5,6,6,6,6,2,2,1,1,7,7,7,7,2,2,1,6,7,6,6,6,6,6,7,7,6,6,7,7,7,7,7,7,7,6,6,6,1,7,7,7,7,7,4,4,4,6,6,6,7,7,7,4,2,2,2,2,2,6,6,6,0.830660318,1.154336205,-2.246219385,-1.0488,0.7976,1.0811,0.4135,0.9719,0.8555,-0.164916388,0.907140278,-0.6516,0.7302,-1.8258,0.3979,0.3061,0.745389177,0.833802694,-0.232239222,-0.083064651,-1.087342278,-0.096418213,-2.124549716,-1.535933379,-1.95199332,-1.649417455,-0.785441562,-0.728848338,-0.982231567,-0.873289574,0.645907462,0.477747717,0.463488977,0.215732252,0.437212971,0.863,-1.18,0.3959,1.07,1.0415,0.6878,1.1622,0.7935,0.8806,-2.3377,0.8017,0.5444,0.3383,0.8015,-0.543,0.6886,7.0000,6.2500,6.3333,1.6667,6.2500
2,288,1964,43,55000,4,2,2,3,3,3,7,4,4,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,4,4,7,7,7,4,7,7,7,7,7,7,1,7,7,4,4,7,7,7,7,7,7,7,7,7,7,4,5,6,5,6,6,4,7,7,1.399597309,0.314151324,0.715005343,0.3045,-1.4146,-0.6443,1.0648,0.9719,0.3552,0.730204588,0.907140278,-0.2261,0.9248,0.3646,1.1371,1.0952,0.968944169,0.132799284,0.020405126,0.939144029,0.773432764,1.183977275,0.669623126,0.013302995,-0.771840726,0.235881483,0.508333988,-0.0907024,-0.761703336,0.077220264,1.578198849,0.421930001,-0.995587803,1.061421873,0.260131345,-1.1378,0.3261,1.1142,-0.702,1.0415,0.6878,0.364,0.9777,-0.2378,0.7125,1.3874,0.7039,1.1023,-1.4155,0.7253,-0.5067,6.0000,6.5000,5.0000,6.0000,7.0000
2,289,1962,45,10000,7,4,2,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,4,4,4,4,7,7,4,7,7,7,7,6,6,6,5,4,7,7,4,7,6,6,7,6,7,7,7,7,7,7,7,7,4,6,5,7,7,7,7,7,7,7,7,7,7,6,5,4,4,4,7,7,7,5,6,7,0.180877443,0.735153848,1.406111918,-0.2835,1.013,1.0811,0.6926,0.6161,0.622,0.730204588,-0.698452108,1.2828,0.6776,1.1785,0.736,1.0952,-1.34886929,0.420870096,1.229967586,0.205735855,0.622002898,0.854090902,1.06410464,0.811154473,1.363851594,0.690204009,-0.199732877,-0.194757787,-0.22706991,-0.388497712,0.593240791,0.512824517,0.819849408,0.425904553,0.441042244,0.863,-0.3287,0.6896,1.07,0.5417,0.3952,0.602,0.3605,0.8806,1.4156,0.3351,0.802,0.8194,1.0107,0.7253,0.2131,6.2500,5.7500,6.3333,7.0000,5.5000
2,290,1955,52,65000,7,4,2,5,5,5,5,5,5,1,1,1,7,7,7,5,4,5,5,5,5,5,4,4,3,3,3,3,5,5,4,5,4,4,4,5,5,5,4,5,5,5,5,4,4,4,6,4,4,4,6,5,4,6,6,6,2,5,4,6,6,5,5,5,5,4,6,5,6,4,6,4,4,4,4,4,4,4,7,5,-0.155285918,-0.624446639,-0.693929994,-0.2835,-0.2008,0.0372,0.5067,-0.1443,-1.2472,-0.164916388,-0.816356189,0.5283,-0.5097,-0.6241,-0.7974,-0.6594,-0.815874257,-1.154715607,0.292415915,-0.643125174,-0.737020176,-0.824403406,-0.599139048,-0.271871752,-0.342218816,-0.246493386,-0.511607685,-0.454061684,-0.287758575,-0.30104349,-0.43173817,-1.323764994,-0.220809723,-0.572888665,-0.716428371,0.863,-0.3287,0.5267,0.0142,-0.2141,-1.3132,-0.621,-0.4981,-1.0534,-0.6936,-0.1669,-0.6917,-0.9527,-0.2024,0.7253,-0.5202,4.7500,4.7500,4.0000,4.0000,5.0000
2,291,1959,48,50000,6,5,2,7,6,6,7,7,0,5,5,5,7,7,7,7,6,7,7,7,6,6,7,7,2,2,2,3,7,7,6,6,6,6,6,6,7,7,7,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,6,5,0,6,3,7,7,0.373352911,0.864249197,0.708125413,0.7938,0.5943,1.0811,1.0648,0.9719,0.8555,0.132502344,0.907140278,-0.0022,0.7465,-0.7692,0.8541,0.9275,0.764114493,0.850109264,0.278439425,0.396698509,-0.50843539,0.726383388,-0.776703192,-0.568852732,-0.78582425,-0.807853558,0.97611229,0.635062647,0.835958514,0.300966679,1.578198849,1.152768189,1.295081771,0.836164059,0.911969728,0.196,0.7914,1.1142,1.07,1.0415,0.6878,0.7641,1.2296,1.4397,0.7125,0.483,1.0979,0.8653,0.5949,0.7253,0.6256,6.5000,6.7500,7.0000,6.0000,5.7500
2,292,1971,36,65000,5,5,1,5,5,5,6,6,6,1,1,1,7,7,7,5,5,5,5,6,5,4,0,5,2,3,3,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,7,6,6,6,6,6,6,5,6,6,2,5,5,5,5,5,6,6,6,4,4,4,6,3,5,4,4,4,6,6,6,4,5,5,-0.131928533,-0.477463223,0.007640657,-0.2835,-0.2008,-0.5379,-0.2378,-0.4277,0.2148,-0.462335119,-0.517977381,0.3731,-0.3247,0.5776,-1.617,-0.348,-0.843297937,-0.568006292,0.394213826,-0.704226191,-1.054207544,-0.827822383,-0.750008094,-0.056063653,-0.805293669,-0.612954913,-0.627842983,-0.251246417,-0.321192861,-0.314670232,-0.762920208,-0.298631429,-0.408605593,-0.342716742,-1.107020478,-0.4709,-0.3287,-0.3225,-0.5764,-0.5828,0.0922,-0.4343,-0.9946,-0.2224,0.0094,-0.1669,-0.5102,-0.4909,-0.2024,0.7253,0.2131,5.0000,4.2500,5.0000,5.0000,5.0000
2,295,1929,78,14000,4,5,2,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,7,7,7,7,4,4,4,4,1,1,1,1,4,4,0,4,4,4,4,4,4,4,4,1,1,4,4,1,1,4,4,4,7,1,1,7,7,7,4,4,4,5,5,5,4,1,1,4,6,7,1,1,1,7,7,7,-0.890844722,-1.250583893,-2.752832405,0.6872,-2.6284,1.0811,1.0648,-1.9613,-3.0302,-1.955158338,-4.081798397,3.5461,-1.4744,-2.4266,-3.2978,-3.6654,2.629381609,0.994357699,-4.310331738,2.845295692,-8.20E-04,2.319631925,2.376342972,5.221530385,-2.615096081,2.617486137,-3.176095621,-3.754734648,0.730770702,-1.75999918,-3.241284402,-4.523461969,1.295081771,-1.969641213,6.473820919,-1.1378,0.7517,1.1142,1.07,-2.4062,-3.5285,-1.2325,-1.5469,-1.0534,-2.8028,-0.944,-1.6345,-3.4819,-2.6285,-1.2147,-3.4535,4.0000,2.2500,4.0000,1.0000,4.0000
2,297,1960,47,0,7,3,2,6,6,6,7,7,7,1,1,1,7,7,7,4,4,6,4,6,6,6,6,6,2,2,2,2,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,1,6,4,6,6,6,6,6,6,7,7,7,7,7,7,6,4,4,5,6,6,4,7,4,1.401008065,1.110530155,1.415509274,0.2057,0.4061,0.2716,0.2276,0.9719,0.0342,-0.164916388,-0.283245218,-0.2261,1.4589,0.3646,0.3979,-0.7018,-0.855416178,-0.346224721,-0.209079142,0.406649132,-1.293229619,-1.737169822,0.669623126,-0.279006695,-0.114992132,0.575887678,0.413879673,-0.315969285,-0.187419483,0.217848433,0.379804331,-0.227085392,-0.170864028,0.355066489,-0.509224319,0.863,0.1366,0.233,0.2468,1.0415,-0.1222,1.1622,1.2191,1.4397,1.4156,1.3874,1.5114,0.3383,0.4041,0.7253,0.9464,7.0000,6.7500,7.0000,7.0000,7.0000
2,298,1984,23,70000,7,4,2,7,7,7,7,5,6,1,1,1,7,7,7,7,4,4,4,7,5,6,6,6,2,2,2,1,7,7,7,7,7,7,7,5,6,6,6,7,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,2,2,6,4,4,4,7,7,7,7,2,5,7,7,7,4,3,3,1.401008065,1.110530155,1.415509274,0.301,1.013,1.0811,-1.5403,0.9719,0.8555,0.730204588,0.907140278,-0.45,1.4589,1.1785,0.2292,-0.2912,1.582514163,1.562796379,-0.552076429,0.11310454,1.100611938,-0.906853184,1.707870604,1.213830381,1.363851594,1.82347693,0.504987934,0.270287149,0.349686902,0.347180427,-2.150823557,-1.547210058,-2.031161725,-2.561415537,0.261650794,0.863,0.2057,-1.7591,1.07,1.0415,0.6878,1.1622,0.371,0.6087,1.4156,1.3874,1.0912,0.2999,1.0107,0.7253,0.2355,7.0000,5.7500,6.0000,7.0000,7.0000
2,299,1973,34,60000,5,5,2,6,6,7,0,6,5,1,1,4,7,7,5,6,6,6,6,6,5,5,6,5,2,2,2,1,7,7,4,6,4,4,4,4,5,5,4,4,4,4,4,4,4,4,7,7,6,2,6,6,5,5,6,7,1,7,6,5,5,5,7,7,7,6,5,7,5,4,4,5,5,4,5,6,0,5,5,4,-0.98631167,0.509822852,-0.731576601,0.1385,0.6215,-0.5379,-0.5168,-0.7002,-0.2187,-0.182231457,0.608761469,-0.45,-0.2774,-0.8284,-0.1089,0.3018,-0.505143894,-0.805929139,0.587744373,-0.76210468,-0.818896272,-0.647184375,-0.521894424,-0.319706718,-0.080781403,-0.286722854,-1.041795422,-0.452327273,-0.588001323,-0.478175044,-0.788554611,-0.356670518,-0.313137343,-0.320407635,-0.783667846,-0.4709,0.1003,-0.6162,-0.5764,-0.8883,0.3848,0.3907,-0.6686,-1.0534,-0.6936,-0.944,-0.6226,-0.1812,0.6133,0.2348,-0.1042,6.0000,4.5000,4.0000,4.0000,4.0000
2,300,1958,49,95000,7,7,1,4,5,6,6,6,7,3,2,1,2,2,2,7,7,7,7,7,7,7,7,7,2,2,2,4,6,6,5,5,7,0,7,6,6,6,5,5,6,6,4,6,5,5,7,7,7,5,7,7,7,7,7,7,2,7,7,6,6,6,7,7,7,7,7,7,7,6,7,6,6,6,7,7,7,5,7,7,0.01365037,0.020626731,0.879137103,0.9711,-0.1736,0.2716,1.0648,0.761,0.522,0.730204588,0.669278378,0.2217,0.1346,1.1785,1.1371,1.0952,-0.110976368,-0.095567197,0.445237587,-0.176015906,0.289371759,0.129461854,1.326279143,0.638702265,0.124456978,-0.097415595,0.794518935,0.301628152,-0.051750451,-0.307345702,1.231673206,0.665591423,0.220376184,0.063111582,0.57564437,0.863,0.9878,1.1142,0.2468,0.804,0.6878,-0.0341,0.3605,0.0495,0.9067,0.0681,0.2598,1.1023,-0.184,-2.508,0.4709,5.5000,5.7500,5.3333,4.6667,5.2500
2,302,1982,25,30000,7,4,2,6,6,6,6,6,6,1,1,1,7,7,7,6,5,7,4,6,4,2,4,4,2,2,2,2,7,4,5,6,5,5,5,5,5,5,5,7,7,7,4,6,6,6,7,7,7,4,7,7,7,7,7,6,2,6,6,6,6,6,6,6,6,7,7,7,7,7,7,4,4,4,6,6,6,5,7,7,0.837923361,-0.056207059,0.059846695,-0.2835,0.4061,0.2716,1.0648,0.9719,0.3552,0.450100925,0.075650499,-0.2261,0.3699,0.5776,-1.3087,-0.0108,-0.465933965,-0.144707885,0.258826433,-1.436263081,-0.01054253,-0.588654976,0.941335514,0.101692888,-0.052327603,-0.022825179,-0.053803028,-0.231769493,-0.274131386,-0.365833125,1.578198849,0.421930001,0.220376184,0.360381149,-1.061522239,0.863,-0.3287,1.1142,0.2468,1.0415,0.6878,0.0082,-0.3171,0.6087,0.0094,0.8132,0.2434,-1.5871,0.4041,0.7253,0.2131,5.5000,5.0000,6.0000,5.0000,6.2500
2,303,1961,46,35000,4,3,1,4,3,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,5,4,4,5,5,5,5,5,5,5,5,6,6,5,6,4,6,6,4,6,6,6,5,5,5,6,6,6,6,6,6,4,4,4,4,4,6,5,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,0.24843682,-0.516266133,-3.86E-04,1.2157,-1.011,-0.8787,0.4135,0.9719,-0.6065,-0.164916388,-1.587329059,1.4565,-0.1691,0.5776,-1.072,-0.847,-1.335440585,-1.083981201,0.295946334,-0.852114286,-0.833253508,-1.041444781,0.941335514,-0.978894473,-1.122292848,-0.480757696,1.379455159,-1.447288412,-1.799798645,-0.732258971,0.645907462,-0.705741132,-0.861956174,-0.33469697,-0.628241541,-1.1378,1.2204,0.3959,-0.9345,1.0415,-0.7177,-0.4343,0.19,0.0649,0.0094,0.1753,-0.0128,-1.2278,-1.0156,-1.2147,-0.5202,5.0000,5.5000,5.3333,5.0000,5.5000
2,304,1967,40,36000,7,6,1,6,7,7,7,7,7,1,1,1,5,5,6,6,6,6,6,6,6,7,7,7,1,1,1,1,7,7,7,7,4,4,4,7,7,7,4,7,6,0,0,6,7,7,7,7,7,7,6,7,7,7,7,7,1,7,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,4,7,7,0.563034004,1.094323511,-0.667691929,1.3538,0.8247,1.0811,1.0648,0.9719,0.8555,0.730204588,0.608761469,-0.9806,0.7804,1.1785,0.9683,0.3018,0.394423551,0.884022926,-0.546762117,0.556173526,0.684976159,-0.074817468,1.707870604,1.213830381,1.363851594,0.83931505,1.511480876,1.049580259,1.388539891,0.715008283,1.578198849,1.152768189,1.295081771,0.878992101,1.030815019,0.863,1.4134,1.1142,1.07,1.0415,0.6878,1.1622,0.857,1.1678,-0.6936,0.4696,0.828,1.0639,0.8199,-0.3228,0.9464,7.0000,6.2500,6.6667,4.0000,3.2500
2,305,1957,50,1,7,5,1,5,5,5,7,7,7,2,2,2,4,4,4,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,4,7,7,7,7,7,7,1,7,7,6,6,6,4,4,4,4,4,4,7,7,7,4,2,2,4,4,4,6,6,6,-0.128000407,0.325874281,0.02263167,-1.0488,-0.2008,0.2716,0.4135,0.9719,0.3552,0.730204588,0.907140278,-0.2261,0.1233,-0.6241,0.3979,0.3018,0.0481871,-0.268033291,0.36478191,-0.490924257,0.282449601,-0.43036889,-0.591607101,-0.3969838,-0.405867345,-0.469374897,-0.785441562,-0.415372632,-0.409782692,-0.364125924,0.645907462,0.072754918,-0.083989261,-0.155729435,-0.139315187,0.863,-1.18,0.3959,0.2468,1.0415,0.6878,0.364,-0.3171,-0.2224,0.0094,-0.1669,-0.113,0.3383,-0.2024,-1.2147,0.9464,6.0000,5.0000,5.0000,5.0000,5.0000
2,307,1970,37,76600,6,6,2,6,6,6,5,5,5,6,6,6,4,4,4,6,6,6,6,6,5,5,5,6,6,4,5,4,5,5,5,5,4,4,4,6,5,5,5,5,5,5,5,5,5,5,7,6,6,5,6,6,6,5,5,5,5,6,5,5,5,6,6,6,6,6,6,6,7,7,7,6,6,6,7,6,7,7,7,7,-0.129411163,-0.47050455,-0.677872261,0.9711,0.4061,-0.3035,1.0648,0.9719,0.048,-1.060037363,-0.936314007,1.7948,-0.4108,0.9895,-0.1173,0.3018,-0.894103074,-0.674818932,-0.127113407,-0.783058221,-1.485197312,-0.719366021,1.466773696,-0.199090873,-0.702966564,-0.824852353,1.145613808,-0.358807676,-0.806705197,-0.951431433,1.578198849,-0.026827728,-0.543136087,-0.625927184,-0.613454373,0.196,0.9878,1.1142,-0.3439,1.0415,0.0922,-0.4343,-0.1466,-0.2224,-0.6936,-0.1669,-0.3987,-0.1433,0.4041,-1.2147,-0.5202,5.0000,5.2500,5.0000,4.0000,5.0000
2,308,1956,51,42100,5,5,2,4,5,5,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,4,5,4,4,4,5,6,6,5,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,5,5,6,5,5,6,6,4,4,3,2,2,4,4,3,2,2,5,0.181998054,-0.160785102,-0.744903098,-1.2934,-0.389,0.2716,-1.3544,-0.2892,0.0342,-0.164916388,0.075650499,-0.2261,-0.1024,-0.8229,0.3979,0.3018,-0.615795969,-0.625858274,0.461757381,-0.642603139,-0.852098966,-0.55249331,-0.603008361,-0.390603224,-0.464354239,-0.384249923,-0.262932795,-0.194407299,-0.453138644,-0.124826704,-0.905955922,-0.567405539,-0.910164095,-0.450132052,-0.509224319,-0.4709,-1.4126,-1.5962,0.2468,-0.4764,-0.1222,-0.2208,0.19,0.6087,-0.6936,0.1925,0.1171,0.3383,-0.3931,0.0786,0.2131,5.2500,5.5000,6.0000,4.0000,5.5000
